crystal,label,band_gap,chemsys,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,formula_anonymous,formula_pretty,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
Li,mp-1777,0.0,Ge-Li,2.2048266821737217,15.644462917583777,False,0.68312728,0.0,-2.807986284736842,-0.3276728942105263,A4B15,Li15Ge4,False,False,True,True,2,38,0,0,NM,False,9.5e-06,4.75e-06,1.598009476688456e-08,-2.807986284736842,594.4895908681834
Li,mp-1934,0.0,Li-Zn,4.3109824619887736,13.934178870805024,False,1.4764751,0.0,-1.803013705,-0.2186804666666666,AB,LiZn,False,False,True,True,2,4,0,0,NM,False,3e-07,1.5e-07,5.38244848838136e-09,-1.803013705,55.736715483220095
Li,mp-1960,4.854,Li-O,1.969302476050398,8.398782930867444,False,-0.15652004,0.0,-4.983533493333333,-2.062022011805555,AB2,Li2O,False,False,False,True,2,3,0,0,NM,False,0.0,0.0,0.0,-4.754533493333333,25.196348792602333
Li,mp-2012,0.0,Hg-Li,9.577772366514468,17.99026536877154,False,2.44279771,0.0,-1.480105735,-0.3738041191666665,AB,LiHg,False,False,True,True,2,2,0,0,NM,False,3e-07,3e-07,8.33784254569018e-09,-1.480105735,35.98053073754308
Li,mp-2074,0.7073999999999998,Li-Sb,3.378028255601152,17.522399445626696,False,4.20198948,0.0,-3.143819235,-0.6798767749999999,AB3,Li3Sb,False,False,False,True,2,4,0,0,NM,False,0.0,0.0,0.0,-3.095819235,70.08959778250679
Li,mp-2170,0.0,Li-Pt,8.710751847153164,13.27846369941612,False,2.96472187,0.0,-3.83849631,-0.542169958888889,AB2,Li2Pt,False,False,True,True,2,3,0,0,NM,False,1e-07,1e-07,2.5103305689497096e-09,-3.83849631,39.83539109824836
Li,mp-2251,0.984,Li-N,1.3296451147630064,10.874344756695969,False,0.3339454,0.0,-3.9726083975,-0.4567925162500001,AB3,Li3N,False,False,False,True,2,4,0,0,NM,False,0.0,0.0,0.0,-3.8823583975,43.49737902678387
Li,mp-2272,0.0,Li-Sr,1.391319568021392,28.206218199441945,False,0.45764168,0.0063923392437987,-1.8591306096551723,0.0043930680459768,A6B23,Sr6Li23,False,False,True,False,2,29,0,0,NM,False,0.0004595,0.0004595,5.617494509249874e-07,-1.8591306096551723,817.9803277838163
Li,mp-2286,2.96,Li-Se,2.9244582774035073,17.572230865512147,False,0.34245106,0.0,-3.85571906,-1.4177999896701383,AB2,Li2Se,False,False,False,True,2,3,0,0,NM,False,0.0,0.0,0.0,-3.6983857266666664,52.71669259653644
Li,mp-2314,0.0,Li-Pb,8.109714509816968,21.92367535443711,False,4.96732259,0.0,-3.08266373,-0.2718787616666667,AB,LiPb,False,False,True,True,2,2,0,0,NM,False,1.7e-06,1.7e-06,3.8770871501158656e-08,-3.08266373,43.84735070887422
Li,mp-2341,1.2016,Li-N,1.7181645402638184,8.41538691036504,False,1.37832282,0.0114165299999999,-3.9611918675,-0.4453759862500002,AB3,Li3N,False,False,False,False,2,8,0,0,NM,False,0.0,0.0,0.0,-3.8709418675,67.32309528292032
Li,mp-2412,1.1637000000000004,Li-P,2.3363456680344385,19.167505515152985,False,4.49967053,0.010413373095238,-5.022716430833333,-0.1934771974999994,AB5,LiP5,True,False,False,False,2,24,0,0,NM,False,0.0,0.0,0.0,-5.022716430833333,460.0201323636716
Li,mp-2426,0.0,Ag-Li,6.2606319276528035,15.22571235684895,False,1.94548702,0.0,-2.592508445,-0.22176901,AB,LiAg,False,False,True,True,2,2,0,0,NM,False,2e-07,2e-07,6.5678371990928375e-09,-2.592508445,30.4514247136979
Li,mp-2530,2.4914,Li-Te,3.4002998792940025,23.030947912500057,False,2.26399067,0.0,-3.4984708,-1.1780869244444447,AB2,Li2Te,False,False,False,True,2,3,0,0,NM,False,0.0,0.0,0.0,-3.3578041333333335,69.09284373750016
Li,mp-2659,3.617,Li-N,1.931723590705,10.521927112775671,False,0.5238216,0.0,-7.1317641875,-0.4021622770833328,AB3,LiN3,False,False,False,True,2,4,0,0,NM,False,0.0,0.0,0.0,-6.8610141875,42.087708451102685
Li,mp-2743,0.0,Li-Pd,7.260712579815165,12.96294041800747,False,2.9022705,0.0171118099999998,-3.96499777,-0.4205954316666664,AB,LiPd,False,False,True,False,2,2,0,0,NM,False,1.1e-06,1.1e-06,4.24286452197194e-08,-3.96499777,25.92588083601494
Li,mp-2744,0.0,Li-Pd,6.86800390931238,13.704154191992089,False,2.64572742,0.0,-3.98210958,-0.4377072416666663,AB,LiPd,False,False,True,True,2,2,0,0,NM,False,1e-07,1e-07,3.648528708850714e-09,-3.98210958,27.408308383984178
Li,mp-2878,5.6103000000000005,Li-O-P,2.485958446003669,9.668356590097376,False,0.44205676,0.001056935624998,-6.618930015,-2.7530767710416666,AB3C4,Li3PO4,False,False,False,False,3,32,0,0,NM,False,0.0,0.0,0.0,-6.275430015,309.38741088311605
Li,mp-2927,0.0,Ag-Li-Sn,7.811011943588928,18.143843545466815,False,5.65536966,0.0,-3.1315659025,-0.235664220416667,ABC2,LiAg2Sn,False,False,True,True,3,4,0,0,NM,False,1.1e-06,1.1e-06,1.5156656268054512e-08,-3.1315659025,72.57537418186726
