crystal,label,band_gap,chemsys,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,formula_anonymous,formula_pretty,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,ordering,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
Zn,mp-1194575,0.0,Au-Tb-Zn,13.251984868163948,21.260319326338955,False,4.63157152,0.0,-4.299145867222222,-0.7955623216666667,AB3C5,Tb3ZnAu5,False,False,True,True,3,36,0,0,NM,False,0.0006385,0.000159625,8.342354053515189e-07,-4.299145867222222,765.3714957482024
Zn,mp-1194632,3.1568,H-N-O-Zn,2.0757358047858214,10.730018953772756,False,-0.49075827,0.2032120129023003,-6.080158129827586,-0.5209122565086208,A2B5C10D12,Zn2H10N12O5,False,False,False,False,4,58,0,0,NM,False,0.0031122,0.0015561,5.000794585809039e-06,-5.899985716034482,622.3410993188198
Zn,mp-1194667,0.6327000000000007,Ca-Sb-Zn,4.3516265595159815,29.240068051748853,False,4.35810602,0.0,-3.8340703022093017,-1.0089867152325571,A4B18C21,Ca21(Zn2Sb9)2,True,False,False,True,3,86,0,0,NM,False,0.1429505,0.07147525,5.6847169894997986e-05,-3.7536982091860462,2514.6458524504014
Zn,mp-1194676,1.6528,Au-C-Cl-H-N-S-Zn,2.1378684969430504,15.280609159303124,False,-0.6019652,0.1831385919415558,-5.273543677181818,-0.2952046976363642,AB2C4D4E8F12G24,ZnH24Au2C12S8(NCl)4,False,False,False,False,7,110,0,0,NM,False,0.0,0.0,0.0,-5.155725495363636,1680.8670075233438
Zn,mp-1194699,1.0649,Ge-Rb-Zn,3.47790912984968,37.3368175364993,False,1.6363636,0.0,-3.0511411908064514,-0.1816035680645162,AB14C16,Rb14ZnGe16,False,False,False,True,3,62,0,0,NM,False,1.23e-05,6.15e-06,5.313444205046575e-09,-3.0511411908064514,2314.882687262957
Zn,mp-1194701,1.2553000000000003,Cs-Se-Sn-Zn,4.2503068889283195,36.8091182675888,False,1.15318471,0.0,-4.018224131785714,-0.943470150329433,AB2C3D8,Cs2ZnSn3Se8,True,False,False,True,4,56,0,0,NM,False,0.0217334,0.00543335,1.0543486147918832e-05,-3.748509846071428,2061.3106229849727
Zn,mp-1194720,1.5606,Br-C-H-O-Zn,2.519204128150656,15.766525832382795,False,0.33388295,0.3113646915773804,-4.811963598125,-0.4778192103125006,A3B6C11D12E24,Zn3H24C12Br11O6,False,False,False,False,5,112,0,0,NM,False,0.2923474,0.1461737,0.0001655561073255,-4.738356455267857,1765.8508932268733
Zn,mp-1194748,3.6902,B-Ba-O-Pb-Zn,4.3969324687593945,12.858788278218324,False,1.22748783,0.0015239567575759,-7.604192446272728,-2.7496651157196963,A2B4C4D14E31,Ba4Zn4B14Pb2O31,False,False,False,False,5,110,0,0,NM,False,0.0296385,0.01481925,2.0953833538679432e-05,-7.216974264454545,1414.4667106040158
Zn,mp-1194749,1.4028,Cs-Ge-Se-Zn,4.0481134202487015,34.598084471201275,False,0.81034573,0.0,-4.120053944821429,-0.9138451062222908,AB2C3D8,Cs2ZnGe3Se8,True,False,False,True,4,56,0,0,NM,False,8e-07,2e-07,4.1290477504919136e-10,-3.8503396591071426,1937.4927303872712
Zn,mp-1194806,2.1113,Br-C-H-O-Zn,2.3472753783708997,14.679551096052723,False,-1.35218754,0.2765627009709108,-4.987931124905661,-0.4963650734433971,A3B6C8D12E24,Zn3H24C12(Br4O3)2,False,False,False,False,5,106,0,0,NM,False,0.0007958,0.0003979,5.114289340789223e-07,-4.91015754,1556.0324161815888
Zn,mp-1194855,2.9569,H-Mn-O-P-Zn,3.5075095078321183,11.339779125520264,False,1.89929833,0.0052066870312588,-7.365473631875,-2.2582217757049214,AB2C2D2E9,Mn2ZnP2H2O9,False,True,False,False,5,64,8,2,FM,False,40.0021195,10.000529875,0.0551186324062395,-6.770536131875,725.7458640332968
